,Composition,Energy
226,Rb1Te1Sr2Na6,0.01786644633333303
227,Ar1Xe1Mg2Br6,0.5501429163000002
228,Ar1Ba1S2Br6,0.4076747775000003
229,N1Ba1Cl2As6,0.8749796350000004
230,Ga1As1Xe2Cs6,0.002675639600000146
231,N1F1Cs2Na6,-0.15940946350000013
232,Mg1Ba1F2O6,-0.09600645499999985
233,F1K1He2O6,1.294022083400001
234,C1Tl1Ba2I6,-0.3972025200000001
235,C1P1Al2Si6,0.7345533950000018
236,Ar1Cs1Sn2Br6,0.2456647320000002
237,Ne1Bi1Cs2K6,-0.07222797290000002
238,Na1Ge1Cl2Al6,0.5653660066666664
239,Al1P1Sn2F6,-1.6943234499999995
240,H1Bi1Xe2O6,0.9467544126
241,Cl1Rb1Be2P6,2.054660478
242,Al1Si1N2O6,0.12620059999999994
243,He1C1Be2N6,2.4665003079499987
244,Ar1Sb1Li2Bi6,0.7874461533333331
245,Ar1Ga1In2Be6,1.5752383850000007
246,Ar1Te1Ca2Pb6,0.509164938333333
247,Ne1Ca1N2Bi6,1.7328716730999996
248,S1Ar1C2I6,1.81749535625
249,Ge1Cs1Ne2He6,0.3516598508999998
250,S1Rb1Sb2Ca6,-0.05376244575000051
251,C1N1Al2In6,0.7380112349999998
252,Ga1Br1P2O6,0.3690845000000003
253,C1Ca1Cs2Si6,0.6337870940000009
254,B1Ca1N2P6,1.7611368566666656
255,H1Al1Sb2As6,0.5459980600000008
256,F1Bi1Ca2He6,0.2546906452
257,I1Xe1Mg2Be6,1.9919165913
258,Al1Xe1C2Si6,2.766421621300002
259,O1Rb1Al2S6,0.9805530605000005
260,B1Tl1O2Pb6,0.7908388366666663
261,B1K1Li2F6,-2.3000010050000004
262,Ar1I1Na2Ba6,0.0963972483333336
263,Mg1Sr1Cs2Tl6,0.056411664000000174
264,P1Se1I2Sb6,0.5512202083333335
265,B1Kr1Mg2Ga6,0.7494907732666668
266,P1Se1Li2K6,-0.19750528833333333
267,Rb1In1K2O6,-0.4174902269999997
268,H1Ar1Ba2Be6,0.7582347550000001
269,Te1Xe1Rb2Mg6,0.5839847906333333
270,F1Cl1In2Na6,-0.8199974475000001
271,C1I1Xe2As6,1.0458573726
272,F1Ar1C2B6,3.884626742499999
273,Si1Rb1F2Mg6,0.3355322679999997
274,Kr1Pb1N2S6,2.199143214099999
275,O1Ne1Mg2Na6,-0.18619554690000015
276,Kr1Rb1Cs2Ge6,1.3445068935999998
277,N1Br1Xe2Bi6,0.7135052575999996
278,C1Cs1Kr2S6,0.8267151077000005
279,He1K1Si2Te6,1.083285537950001
280,Te1Pb1H2Cl6,-0.12330240666666689
281,Cl1K1Ge2Si6,1.6387731650000004
282,He1K1P2Te6,1.1889446879500007
283,B1Ca1Bi2H6,0.38520485666666743
284,N1Se1Br2Sr6,-0.808567801666667
285,Ar1In1K2Li6,0.23131566500000017
286,Cl1Se1B2Ge6,1.5595223616666665
287,Be1I1Mg2Si6,1.0124698300000017
288,Ne1Ge1Pb2Ba6,-0.15287402690000002
289,He1Ga1Ar2Te6,0.55439995795
290,Ga1In1Li2Ba6,0.04415275333333355
291,Ge1Rb1Cs2O6,-0.8226327129999994
292,Li1K1P2Ar6,0.742971236666667
293,Be1P1Li2Tl6,0.2674223983333331
294,Li1I1S2Br6,0.4151322991666667
295,N1P1He2Ga6,0.6336805659
296,In1I1Br2Ar6,0.32313153000000006
297,Cl1Kr1K2Ne6,-0.059407759799999925
298,F1Sn1Na2Al6,0.143383265833333
299,Li1Xe1Al2In6,0.9405737779666665
300,Ne1Cs1Si2O6,1.0495505501
301,B1Mg1Bi2Ge6,0.392790826666667
302,Ge1Rb1O2P6,1.7666116229999997
303,Li1In1Kr2N6,2.395447589866665
304,Ne1Ga1Ca2Ba6,0.0949809131000002
305,Ne1Sn1Ar2In6,0.5744607781
306,S1Cl1Se2Rb6,-0.9317914090833337
307,K1Kr1Ga2Ba6,0.7315410366000004
308,Sn1Ba1Si2F6,-1.5663662300000003
309,H1S1In2Pb6,0.18831034124999987
310,K1Ba1N2Al6,2.3903740499999997
311,B1As1Pb2Br6,0.08510254166666727
312,B1Sb1He2Se6,0.5952351175666664
313,F1Al1Be2Xe6,0.8209563853000004
314,Ar1Ga1As2Li6,0.2387779549999994
315,Rb1Xe1Br2S6,1.4735350318
316,Rb1Tl1Li2Sr6,0.3708499563333332
317,K1Xe1Ga2H6,1.3172116013000004
318,C1Te1Be2S6,1.3255926108333331
319,Sb1Ba1I2Ge6,0.8299267050000001
320,Cl1Se1Ge2B6,2.1348909083333334
321,P1Cl1Te2As6,0.738167516666666
322,Cl1Sr1O2B6,2.6489421649999993
323,Kr1Ba1B2Br6,0.8326164899333335
324,Ge1Cs1S2Ga6,0.7413520195000001
325,Be1Sn1Rb2Se6,-0.26686017900000036
326,O1Mg1K2Te6,-0.21963455999999973
327,Xe1Tl1Ar2Kr6,0.2205276069
328,He1N1Ba2Br6,-0.7056322070499998
329,O1Sn1Na2C6,2.882228808333333
330,He1Xe1Ga2Sr6,0.6206497392499998
331,N1Cl1Na2Br6,-0.011096626666666509
332,O1Cs1P2K6,-0.07213099300000039
333,In1Te1Ne2P6,1.3299032295333326
334,O1Rb1P2Sb6,1.0097820130000001
335,Rb1I1Tl2Ar6,0.2818524429999997
336,F1Ga1Se2Be6,0.5084303041666672
337,H1Ne1Ca2As6,0.18922029309999927
338,S1Te1K2Cl6,-0.8233760254166669
339,Mg1I1C2P6,2.6737072000000013
340,Ge1Xe1C2H6,2.1082206913
341,K1Tl1Ba2O6,-1.0256042599999993
342,Ne1Ge1Ca2Rb6,0.2541360710999996
343,He1Cs1Tl2K6,0.3009246949499996
344,O1Na1Mg2Be6,0.4946122366666675
345,Ar1Rb1I2Ca6,0.704281498
346,Rb1Sb1Ca2Bi6,0.46534372800000023
347,Ca1Ge1Se2N6,1.9056419866666658
348,He1F1K2P6,0.8205156754499996
349,F1Bi1Ba2Sr6,-0.6425516425000005
350,B1Kr1Tl2Se6,0.49241263326666707
351,Si1Bi1Ar2Te6,0.4723919500000001
352,N1P1K2Na6,0.05258485000000057
353,Xe1Tl1B2S6,2.162258442133333
354,Li1Bi1Ca2Ge6,0.3092270666666671
355,B1Ne1F2I6,0.41913729476666645
356,He1P1Ne2Xe6,0.36477681695000025
357,Na1Sr1Bi2H6,0.47130950666666716
358,N1Cl1He2As6,0.8506933859
359,Li1K1Ne2Na6,0.3071732228666666
360,Na1Se1Li2S6,0.22227367083333327
361,Ne1K1Al2As6,1.4574387731000005
362,Ge1Cs1Bi2N6,2.007488706999999
363,Cs1Ba1S2Br6,-0.10970825049999959
364,As1Xe1Sr2Ba6,-0.041887793700000134
365,H1I1Cs2Sr6,-0.09802890600000005
366,F1Ga1Sn2Ar6,0.6641316075000001
367,F1Ba1I2Ne6,-0.24166957389999996
368,Ne1Ga1Ba2N6,1.3673745830999984
369,Mg1In1I2Bi6,0.46840556000000044
370,Ar1K1Rb2Bi6,0.7535202209999998
371,Sn1Tl1F2Na6,-0.27633800000000014
372,B1Kr1Ar2Pb6,0.5380743032666665
373,Mg1In1Ar2Te6,0.35406357000000027
374,Ca1Sn1Ba2Sb6,-0.12096480499999984
375,Na1Ar1Sr2Pb6,0.3885007616666666
376,Al1Ge1F2Se6,0.2545011649999992
377,Ca1Ga1He2N6,1.968202755899999
378,Li1K1B2In6,1.4283806700000004
379,Na1Pb1Li2Sb6,0.61634679
380,In1Pb1Al2Se6,0.4219957899999997
381,Se1Rb1Ar2K6,-0.1565033036666666
382,He1Cs1As2Pb6,0.9050966749499996
383,Na1Pb1Ca2O6,-1.1267591133333332
384,Rb1Xe1O2As6,2.3400901342999996
385,Ca1Rb1Sb2Li6,0.6180647129999997
386,Al1In1B2Li6,1.177674423333333
387,I1Xe1Ar2Kr6,0.15126623290000002
388,S1Ar1Sr2Be6,1.1990126762500002
389,Sr1I1Ar2Br6,-0.4209541899999998
390,B1O1In2Br6,0.03969224666666733
391,Be1Br1K2Mg6,0.28971997000000016
392,S1Sn1Xe2Tl6,0.3447049088499998
393,Si1Sn1Al2As6,0.7747798450000005
394,C1Na1P2Al6,0.7299667966666668
395,Pb1Bi1Ge2K6,0.43050482999999956
396,He1Rb1As2Te6,1.0593222709500005
397,N1Sr1Si2Ga6,0.5277795950000005
398,Li1As1C2Al6,1.6745967216666682
399,Si1Xe1As2H6,1.0349704213000006
400,Br1Sn1Na2Sr6,-0.3035229016666662
401,C1Mg1Cs2N6,1.8989703339999984
402,Li1K1Sr2Mg6,0.36205401666666664
403,Ca1Rb1Mg2Bi6,0.8158603630000002
404,Ne1Sb1Te2Cl6,-0.06586239523333326
405,He1P1C2S6,1.95150822045
406,Li1F1Br2Bi6,-0.03339003583333309
407,Na1Sb1As2Se6,0.7010986816666662
408,As1I1Ba2Mg6,0.10915360499999985
409,Ca1Te1Br2F6,-1.8751727916666674
410,Ga1I1Ca2Xe6,0.5256018878000003
411,Br1Rb1As2Cs6,0.011558794999999834
412,Ge1Cs1Ca2Sn6,0.3719584070000003
413,Mg1As1K2C6,2.4353234150000005
414,Ne1Sr1Sn2Si6,1.4745476931000003
415,S1Ar1Li2Ga6,0.4334964495833333
416,Br1Cs1Na2Be6,1.6862169603333335
417,Rb1Cs1Ca2Ge6,1.23021085
418,H1O1Se2Ge6,0.3623916366666677
419,As1Cs1Xe2K6,0.0166022946
420,N1Se1F2Tl6,-0.052556006666667085
421,Na1P1Tl2C6,2.426289381666668
422,O1Cs1Kr2Cl6,0.17353310020000023
423,N1As1K2Sr6,-0.2824140200000002
424,Se1Te1Li2Cs6,-0.4500247179999999
425,Li1Rb1Na2I6,-0.6618533869999998
426,Sn1Sb1Cs2Rb6,-0.062416538000000445
427,Na1K1In2Br6,-0.6090105333333333
428,In1Sb1F2Sn6,0.33979712000000006
429,Ne1Al1As2C6,3.4402117531000007
430,Br1Sb1Ga2C6,3.0660370450000016
431,B1Br1Rb2Ne6,0.46804929126666617
432,P1As1Ga2K6,0.18593751999999988
433,C1Mg1In2Sb6,0.6456179199999994
434,Ne1As1Kr2In6,0.47287742129999977
435,Li1P1Bi2Ar6,0.9036851516666664
436,Ca1Cs1O2I6,0.14090596700000013
437,H1O1He2Sb6,0.34954001589999956
438,Be1Mg1Sn2Na6,0.49372629
439,Be1Ba1O2Kr6,0.9419358896000002
440,B1Si1Br2As6,0.7234540166666662
441,Ga1Kr1Br2Cl6,0.11777105660000017
442,Li1Al1N2F6,-0.9138875083333347
443,He1P1Rb2Br6,-0.8262872810499996
444,Kr1Bi1Te2Cl6,0.05251028326666649
445,Mg1Sn1Kr2I6,-0.2673432118000001
446,S1Br1Xe2P6,1.3961785138499998
447,Be1N1In2Br6,0.06853176500000054
448,S1Ar1Mg2Na6,0.007380716250000141
449,H1Si1Ga2Ca6,-0.13474230999999967
450,Xe1Tl1K2S6,0.5156816887999998
451,Li1C1He2Al6,0.7219617325666661
452,Mg1In1Cl2Sr6,-0.2803691299999997
453,C1Bi1Cl2S6,1.0869292675
454,Ar1Ba1K2Si6,1.5970629350000007
455,Si1Kr1Se2I6,0.5070756332666665
456,Ga1Rb1Xe2Ge6,0.8541979156
457,He1Li1Pb2Al6,0.593130934616666
458,Cl1Kr1Na2Se6,0.6278479349333335
459,Sr1Xe1Se2Ar6,0.4792413779666667
460,Na1As1O2N6,2.8901748216666654
461,H1Mg1Xe2Tl6,0.45111311259999987
462,O1Bi1Ba2Te6,-0.5596949199999998
463,Kr1Tl1Li2Sr6,0.32606168993333356
464,Rb1Cs1Br2S6,1.1641232975000002
465,Rb1Tl1He2Cl6,-0.4178716711
466,N1S1Ge2Sb6,0.5465776262500001
467,He1F1P2O6,1.4794734354499997
468,He1Xe1Bi2Ar6,0.5077771292499997
469,H1Bi1Tl2Be6,0.6133950700000004
470,B1N1Sr2Sb6,0.15881564166666706
471,O1Pb1Tl2S6,0.5491077775000001
472,F1S1Se2Pb6,-0.11364218458333397
473,B1N1Ca2P6,0.3494951216666671
474,C1S1Kr2H6,0.6907875744500007
475,Mg1Kr1C2Sb6,2.4071542366
476,S1Xe1Sb2P6,1.4421936625500003
477,Ar1Se1I2Si6,1.3917701783333338
478,Mg1Si1Na2N6,0.9433605033333314
479,C1Sn1Ga2Ca6,0.0019344849999995972
480,F1Ga1Sr2Li6,-0.45699268249999997
481,Ar1Br1Al2S6,1.3207226224999995
482,P1Cs1Pb2Ge6,0.7162874420000008
483,Tl1Pb1P2Al6,1.1821449500000003
484,Na1Rb1Si2K6,0.7799267896666671
485,O1Xe1I2P6,1.3201029413
486,As1Sr1Si2Ne6,1.1689650436000008
487,S1Tl1Ba2Al6,0.2140080012499997
488,Ge1Xe1In2Ca6,0.18128931129999942
489,Li1Cl1Ne2B6,2.6040878878666662
490,Na1Cs1In2S6,0.7873112811666669
491,O1F1Ga2Si6,0.23862017750000106
492,P1Xe1Pb2Se6,0.4832745963000001
493,Se1Ba1Xe2Ar6,0.3221224959333334
494,H1As1He2Na6,0.015872340900000205
495,N1Rb1Cs2S6,0.36853677949999974
496,H1Mg1Cs2Ba6,0.10985768399999998
497,F1Te1Ca2Li6,-0.6134976691666665
498,C1K1Rb2Se6,0.16927646599999982
499,He1In1Xe2Sr6,0.32164078054999995
500,Mg1Ge1Ar2Sr6,0.16231729
501,N1Kr1Se2He6,1.0684156759666668
502,Na1Rb1Ge2N6,2.884157559666665
503,C1Kr1Te2Ge6,0.7483415232666666
504,P1Bi1Ge2S6,0.45441097249999984
505,Si1Ar1Se2Li6,0.0011855116666662723
506,C1Te1N2Se6,1.813362673333333
507,Kr1Te1O2S6,1.5715578874333336
508,N1Sr1Cl2F6,-0.6751594500000007
509,K1In1S2Bi6,1.1072521925
510,H1Ge1Kr2Ga6,0.6322544232000002
511,H1Tl1S2Xe6,0.8412320903000005
512,I1Tl1Ba2Ca6,-0.15555728000000038
513,He1Al1Sb2Pb6,0.3786786679499997
514,Ar1Xe1K2P6,1.8022443462999997
515,P1Ge1Kr2Xe6,0.7347266460000001
516,H1Ba1Sb2C6,2.3105301700000007
517,Ar1Tl1Ba2Mg6,0.44727879500000006
518,C1Sb1In2S6,0.6108686525000003
519,Ga1Ba1Br2Se6,0.26564377000000017
520,Al1Ga1In2Sn6,0.3851784600000002
521,Ne1Se1Cl2Cs6,-0.8018544415666666
522,H1Ne1Ga2Cs6,0.17528184509999994
523,Sr1Bi1Se2Ar6,0.7283528166666666
524,Cl1I1Rb2Ar6,-0.17069805899999996
525,Br1Ba1Ca2Cl6,-1.00280557
526,H1He1In2Li6,-0.1468785220499999
527,Mg1P1Be2Sr6,0.3955335250000001
528,Be1Ba1Li2B6,1.5704793633333338
529,Ga1Pb1I2Sb6,0.6315431800000002
530,B1Xe1Ba2Sn6,0.21521994796666705
531,S1Ga1Li2F6,-1.767486730416667
532,Na1Tl1Rb2In6,0.20214171266666697
533,F1Si1O2Xe6,0.8068901153000005
534,Ar1Ca1Ba2In6,0.3592468350000001
535,B1In1Te2K6,0.1802537933333337
536,B1Bi1Ar2Mg6,0.5079676566666669
537,Ne1In1Cl2N6,2.974769853099998
538,Kr1Tl1Si2Ar6,1.0118619166
539,Mg1Ba1F2Ga6,0.3232026049999998
540,Na1Mg1Pb2As6,0.600245506666667
541,Be1Ba1Br2He6,0.10718292769999982
542,O1K1Na2Ga6,-0.058469396666666285
543,Sn1Cs1Se2As6,1.3756644686666673
544,N1Bi1Kr2Al6,0.8260727781999992
545,Na1Cs1Pb2Kr6,0.5674565332666665
546,Na1Sn1Sr2I6,-0.8627819083333336
547,Mg1Te1Cs2K6,-0.16418685266666647
548,B1As1N2Rb6,1.158565749666666
549,Al1Ca1Te2Sr6,0.06087586666666667
550,B1Kr1O2K6,0.5173712332666671
551,Se1Br1As2Rb6,-0.4574547686666669
552,I1Ba1F2B6,2.381761794999999
553,Si1As1Br2Te6,0.4398965150000002
554,O1Mg1In2K6,-0.12049826000000011
555,Li1Rb1Be2Al6,1.5686824796666659
556,Na1K1Xe2P6,1.6459336992666667
557,O1Ar1In2Sb6,0.5207778349999999
558,N1Sn1H2Pb6,0.9487151999999994
559,H1B1I2S6,0.9369412441666665
560,B1F1Bi2O6,-0.3818462558333337
561,Be1Ar1Mg2Li6,0.4325993050000001
562,K1Xe1S2Ba6,0.6347462638
563,Be1C1P2K6,0.87202624
564,Rb1Ba1Br2He6,-0.2523210693000002
565,Si1Br1B2Be6,1.8766405433333333
566,Cl1Ge1O2Be6,1.2382669749999997
567,O1Ga1Kr2Si6,1.0154164332
568,S1Cs1In2I6,-0.1326187917499997
569,C1Sr1Sn2Bi6,0.7425092099999994
570,As1Sr1P2Te6,0.8782313150000004
