674,C1.45Cr0.1Y0.9,12.4
675,Al0.75Ge0.25Nb0.003,20.7
679,Y1Ba2.01Cu2.81Ni0.19O6.7,65.0
680,Hg0.5Fe0.5Sr2Y0.6Ca0.4Cu2O6.7,46.0
682,Y1Ba2Cu2.985Zn0.015O6.95,86.0
685,La1Ba1.75Ca0.25Cu3O6.951,80.0
687,Bi2Sr2Ca1Cu2I0.69O8.242,53.1
688,As0.15Nb3Sn0.7Tl0.15,17.98
691,Y1Sr0.4Ba1.6Cu2.5B0.5O7,35.0
695,Ba1Fe1.75Co0.25As2,22.0
696,Fe2As2Sr4Mg0.4Ti1.6O6,28.0
697,Y1Ba2Cu2.95Fe0.05O6.6,26.2
700,Tl1Sr2Ca1Cu2O6.85,24.0
703,Nd1.83Ce0.17Cu1O4,12.8
705,Bi1.6Pb0.4Sr2Cu3Ca2O1013,102.0
707,Y1Ba1.8La0.2Cu3O6.95,78.0
710,Y1Ba2Cu2.91Zn0.09O6.83,45.0
711,Y0.9Ca0.1Ba2Cu2.9Co0.1O6.76,57.5
714,Nd1.85Ce0.15Cu0.997Ni0.003O4,15.65
716,Yb1Ba1.6Sr0.4Cu3O6.88,80.2
718,As0.15Nb3Pb0.15Sn0.7,18.05
721,La1.73Sr0.27Cu0.94Co0.06O4,34.0
722,La1.5Ba1.1Ca0.4Cu3O7.05,55.0
727,Y0.65Pr0.35Ba2Cu3O6.6,21.5
729,Nd1.847Ce0.153Cu1O4,22.5
730,Eu0.6Pr0.4Ba1.5Sr0.5Cu3O6.89,34.0
735,Na0.66Zr1N1Cl1,14.5
736,Fe0.02Te0.85Se0.15,12.7
737,Nd1.4Cu1O4,27.85
740,La1Fe1As1H0.42O0.58,20.3
742,Gd1Ba2Cu3O6.969,91.0
743,La1.5Yb0.5Ba1.5Ca1Cu5O11.785,76.0
744,Y1Ba2Cu2.955Zn0.045O7,70.1
746,Nb2.1Zr0.9Sn1,17.7
747,Bi1.8Pb0.2Sr2Cu1OY,15.2
749,Hg0.8Nd0.2Ba2Cu1O4.3,77.0
750,Sn1.08Eu0.1Mo6.35S8,10.9
755,La1.9Sr0.1Cu0.9925Zn0.0075O4,14.865
762,Y1Ba2Cu3F0.825O,90.5
767,La1.775Sr0.225Cu0.995Ni0.005O4,21.0
768,La1.798Nd0.052Ca0.15Cu1O4,31.6
770,Y0.4Pr0.6Ba1Sr1Cu3O8.9,24.1
776,La1.05Ca0.15Nd0.8Cu1O4,24.5
780,Tl1.75Ba2Cu1.2O5.98,26.0
785,La1.8Sr0.2Ca1Cu2O5.98,60.0
788,Bi2Sr2Ca1Cu2O8.291,89.1
789,Y0.8Sc0.2Ba2Cu4O8,87.0
793,Y1Ba2Cu2.89Al0.11O7,82.0
795,Eu0.48K0.52Fe2As2,30.0
796,Eu2.667Ce1.333La1.333Ba1.333Sr1.333Cu6OY,28.5
798,Ba0.5K0.5Fe1.88Zn0.12As2,33.5
800,Bi2Sr1.6Eu0.4Cu1O6.301,12.5
802,Bi1.7Pb0.3Sr2Ca0.8Y0.2Cu1.94Zn0.06O8,54.4
804,Nb2.34Zr0.66Sn1,17.7
806,Ca0.2Ba1.55La1.25Cu3O7.07,46.1
807,Gd0.45Ca0.4Hf0.15Ba2Cu3O7.08,71.9
814,Sr3.1Ca5.9Bi0.4Y0.3Pb0.3Cu16.7O29,80.0
816,Ba1Fe1.82Ni0.18As2,14.15
819,Al0.5Mo5S6Sn1,14.2
820,Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.68,74.0
821,Pr1Fe1As1F0.1O0.9,43.5
822,La1.81Sr0.19Cu0.94Ni0.06O4,26.4
826,Y1Ba2Cu2.91Ga0.09O7,83.71
829,Gd0.65Ca0.2Mo0.15Ba2Cu3O6.818,84.1
837,Ca2Cu1Cl2.5O2,38.0
839,Bi1.5Pb0.5Sr1.6La0.4Cu1O6.055,28.4
841,Lu0.25Y0.75Ni2B2C1,14.2
842,Bi4Sr3Ca2.55Y0.45Cu4OY,85.8
843,Pb0.6Cu0.4Sr0.9La1.1Cu1O5.18,31.6
848,Nd0.9Ca0.05Pr0.05Ba2Cu3O6.95,81.4
849,Eu1Ba2Cu3O6.88,94.0
854,Bi2Sr2Ca1Cu2O8.234,84.0
866,Ta0.05Mo0.95C1,11.8
870,Mg0.989Cu0.011B2,38.05
872,Au0.7Nb3Pt0.3,12.5
877,Mo0.05Tc0.95,10.8
879,Pr0.8Sr0.2Fe1As1O1,14.6
881,Nd0.9Ca0.1Ba0.6La0.4Cu3O6.7,54.5
885,Nb75Ga10Al15,17.2
886,Nb2.85Zr0.15Sn1,18.1
892,Y1Ba2Cu3H0.32O6.91,91.25
894,Y1Ba2Cu2.919Zn0.081O6.75,20.0
898,Yb1Ba2Cu3O6.97,88.0
902,Nb79.2Sn5.2Al5.2Ge10.4,10.9
903,Mg0.94Al0.06B2,37.0
905,Y0.95Ba1.95Ca0.1Cu4O8,80.0
908,Pb1Sr0.8Ba1.2Y0.7Ca0.3Cu3O8.41,42.0
909,V0.75Ge0.025Al0.225,11.2
910,La1.5Sm0.3Sr0.2Cu1O4,17.0
911,Ho1Sr0.4Ba1.6Cu4O8,68.1
912,La0.25Sm0.75Ba1Ca1Cu3O7,65.0
915,La1Fe1As1O0.7,28.4
916,Bi1.6Sr0.4Yb1Cu3O6.817,55.0
921,Sm1Fe0.875Ir0.125As1O1,16.5
925,Ba1Fe1.44Ru0.56As2,15.0
934,Tm0.5Pr0.5Ba2Cu3O6.64,36.0
937,La1.85Sr0.15Cu0.984Zn0.016O4,19.0
940,Mo0.8Hf0.2C1,11.4
942,Nd0.6Ca0.4Ba0.6La0.4Cu3O6.83,84.0
945,Y1Ba2Cu3.84Zn0.16O8,31.5
946,Ca10Ir4Fe10As18,17.35
949,Zn1Tl0.78Ba1Cu1O4.5,81.0
953,Fe0.5Ba2Gd1Cu2.5O7.45,72.0
956,Bi2Sr2Ca1Cu2I0.1O8.21,83.9
958,Fe1Se0.8S0.2,10.015
961,La1.85Sr0.15Cu0.993Ni0.007O4,32.6
963,Gd1Ba2Cu3O6.98,94.2
964,Nb1C0.2N0.7,17.2
969,Li1Hf1N1Cl1,25.3
970,Mg0.99Pb0.01B2,35.9
971,Li1Hf1N1Br1,24.1
973,Ca0.3Ba1.45La1.25Cu3O7.172,76.9
976,Tl2Ba2Cu1O6.01,81.0
977,Y1Ba2Cu2.94Zn0.06O6.68,22.5
979,Ba0.64K0.36Fe2As2,25.6
980,Bi2Sr1.6La0.4Cu1O6.29,30.6
986,Nb3Al0.75Ge0.25,19.8
991,Fe1Sr2Eu1Cu2O7.51,22.0
996,Nb1C0.5N0.47,17.4
999,Nd1.86Ce0.14Cu1O4,22.9
1001,La1.842Nd0.008Sr0.036Ba0.114Cu1O4,31.7
1005,Y0.4Yb0.6Ba2Cu3O6.93,91.1
1008,Nb3Al0.96Ge0.04,19.8
1012,Eu0.65La1.2Ce0.15Cu1O4,11.0
1013,La1.882Ba0.118Cu0.99Ni0.01O4,12.7
1016,Ca0.34Na0.66Fe2As2,34.0
1018,Y1Ba2Cu3O6.838,84.8
1024,Nd1.35La0.5Ce0.15Cu1O4,19.1
1026,La1.937Sr0.063Cu1O4,11.7
1028,Mg1B1.9C0.1,32.84363636
1030,Ba0.7K0.3Bi1O3,29.9
1031,Y0.8Pr0.2Ba2Cu3.975Fe0.025O8,46.0
1033,Y1Ba2Cu3O6.729,56.8
1034,Mg0.95Al0.025Li0.025B2,37.0
1039,La1.1Ba1.5Ca0.4Cu3O7.123,76.0
1040,Nd1.85Ce0.15Cu0.995Mn0.005O4,22.1
1044,Sc0.8Y0.2Ni2B2C1,14.8
1045,Ge0.5Nb3Sn0.5,11.3
1047,Y1Ni1.82Pd0.18B2C1,11.8
1053,Y1Pd4B1C0.2,21.0
1056,Hg1Ba2Cu1O4.34,59.0
1060,Y1Ba2Cu2.9Ni0.1O6.87,55.0
1061,Y1Ba2Cu2.9Fe0.1O6.929,71.0
1063,Al0.8Ge0.2Nb3,20.375
1064,Tl2Ba2Cu1O5.929,70.0
1065,Nb2.919Hf0.081Al1,16.5
1067,Sm0.9Pr0.1Ba2Cu3O6.85,42.2
1069,La1.83Sr0.17Cu0.65Ni0.35O4,13.5
1071,Mg1B1.4C0.6,19.45
1072,Mo3S4Sn0.6,14.2
1076,Sm0.1La1.7Sr0.2Cu1O4,32.0
1078,Tl1Sr1.5Ho0.5Ca1Cu2O7,80.0
1079,Hg1Ba2Cu1O4.047,95.0
1080,Nd1.85Ce0.15Cu1O4.034,18.1
1082,Bi0.3Pb0.2La1.5Sr1Cu2O5.94,24.0
1083,La1.85Sr0.15Cu1O4.05,39.0
1090,Ru0.6Sn0.4Sr2Eu1Cu2O8,24.2
1092,Y1Ba1.8La0.2Cu3O6.7,44.3
1095,Pb0.5Cd0.5Sr1.5Ba0.5Ca0.5Y0.5Cu2O7,49.0
1097,Bi1.4Pb0.6Sr2Ca1.4Ga0.6Cu3O7,70.6
1098,Y0.76Ca0.24Ba2Cu2.94Co0.06O6.81,82.0
1101,Hg0.85Re0.15Ba2Cu1O4.525,96.3
1106,Hg0.8Ge0.2Ba2Ca1Cu2O6.2,124.0
1111,Bi1.7Pb0.3Sr2Ca1Cu2O8,80.5
1115,Nb0.8Ga0.195Cr0.005,14.9
1119,Nb2.778Ti0.222Al1,13.0
1120,Bi2Sr1.8Ca1.2Cu2O8.211,73.7
1121,Sr0.95Y0.05Cu1O2,38.6
1123,C1.35Ca0.1Y0.9,10.5
1127,Bi1.8Pb0.2Sr1.9La0.1Cu1OY,20.2
1130,La1.35Ba1.5Ca0.15Cu3O6.67,43.0
1131,Y1Ba2Cu2.9Zn0.1O6.85,50.08
1134,Hg1Ba2Cu1O4.17,78.0
1135,Bi2Sr2Ca2Cu3O10.28,108.7
1136,Nd0.95Pr0.05Ba2Cu3O6.85,57.2
1137,Y2Cu2I2,10.1
1140,La2.5Y0.5Ca1Ba3Cu7Fe7O16.574,80.0
1142,La2.8Ba3.2Cu6O14.07,13.0
1144,Yb0.8Pr0.2Ba1.7Sr0.3Cu3O6.92,76.0
1152,La3Ni2B2N2.7,12.5
1156,Eu1.3Ce0.7Sr2Ru1Cu2O10,33.0
1157,Pb0.5Sr2Ca0.5Er0.5Cu2.5O7,70.0
1158,Y2La1Ba3Cu6O14.17,28.0
1164,Tl1Ba2Ca0.6Y0.4Cu2O7,95.8
1165,Yb0.6Pr0.4Ba2Cu3O6.91,50.5
1169,Y1Ba2Cu2.9Co0.1O6.89,55.3
1172,Y1Ba1Sr1Cu2.9Sn0.1O7,69.1
1175,Mo0.9Ti0.1C1,13.1
1176,Mg0.95Li0.025Al0.025B2,38.2
1180,La1.84Sr0.16Cu0.975Ni0.025O4,15.0
1182,La1.8Pr0.2Cu1O4.0631,20.2
1185,Y0.8Pr0.2Ba2Cu3.95Fe0.05O8,33.0
1187,Sr0.15La1.85Cu1O4,34.7
1188,Al1Sr2Ca2Cu3O9.7,72.0
1189,V0.5Nb2.5Sn1,14.2
1197,Ca0.4Ba1.25La1.35Cu3O7.04,21.3
1206,Ba1Fe1.988Mo0.012As2,16.3
1215,Tl1Sr2Ca0.4Y0.6Cu2O6.93,92.0
1216,Ba0.65Na0.35Fe2As2,31.25
1218,Dy1Ba1Sr1Cu3O6.89,79.5
1230,La1.25Ca0.15Nd0.6Cu1O4,25.0
1232,La2Cu1O4.095,37.8
1236,Ca8.77Pr1.23Pt3Fe10As18,26.9
1237,Tl2Ba2Cu1O6.05,47.0
1239,Er0.75Ca0.1Hf0.15Ba2Cu3O6.796,73.6
1245,Y1Ba2Cu2.94Fe0.06H1O7,30.0
1250,La1.805Sr0.195Cu0.98Ru0.02O4,14.1
1251,Y0.9Ca0.1Ba2Cu2.9Al0.1O6.88,91.1
1253,La1.85Sr0.15Cu0.992Al0.008O4,27.1
1259,V0.747Ga0.131Al0.122,11.7
1260,Nb48.15Zr42.5Ta9.35,10.4
1262,Pr0.88La1Ce0.12Cu1O3.934,24.0
1268,Y1Ba1.75Cu2.75Co0.25O7.06,63.0
1269,Y0.6Pr0.4Ba2Cu4O8,55.25
1270,Y1Ba2Cu3H0.52O6.91,91.7
1271,Hg1Ba2Cu0.97Zn0.03O4.043,53.0
1276,Y1Ba2Cu3H0.64O6.54,42.05
1277,La1.55Er0.45Ba2Ca0.9Cu4.9O11.664,76.0
1278,Tl0.5Ba2Ca1Be2Cu4.5O9.948,110.0
1281,Cu1Cr1O2,132.0
1284,La2.5Gd0.5Ca1Ba3Cu7O16.359,80.0
1285,Sr0.8Fe2Se2,38.0
1287,Y1Ni1.98Mn0.02B2C1,15.48
1292,C1Ca3Cu2O7.1,47.0
1296,Y1Ba2Cu3.7Zn0.3O8,22.5
1300,Y0.7Pr0.3Ba2Cu3O6.65,46.0
1301,Sr0.85La0.15Cu1O2,31.9
1303,Y1Ba2Cu3H0.91O6.91,91.4
1308,Nd1.85Th0.15Cu1O3.98,17.0
1311,Y1Ba2Cu2.85Ni0.15O6.9,73.0
1314,Sm1Ba2Cu3O6.944,94.0
1315,Bi1.8Pb0.2Sr1.55La0.45Cu1OY,28.3
1320,Eu1Ba2Cu3O7.1,94.9
1324,Er1Ba2Cu2.67Zn0.24Fe0.09O6.94,32.0
1325,La1.665Pr0.185Sr0.15Cu1O4,35.0
1326,Ba0.2K0.8Fe2As2,12.8
1329,La1.83Sr0.17Cu0.99Ru0.01O4,30.55
1334,Ba1.34Eu2Ce0.66Cu3O9.02,25.0
1336,Hg1Ba2Ca1Cu2O6.08,92.0
1337,Lu0.6Pr0.4Ba1.7Sr0.3Cu3O6.91,47.0
1339,Y0.7Ca0.1Pr0.2Ba2Cu3O6.95,77.1
1342,Hg0.5Pb0.5Ba2Ca2Cu3O8.45,103.0
1344,Ba1.7K0.3Pb0.95Bi0.05O4,11.0
1348,Y1Ba2Cu2.97Zn0.03O6.93,81.0
1349,Nb0.8Zr0.2,10.9
1358,Gd1Ba1.7Pr0.3Cu3O7.06,22.9
1359,Hg0.85Re0.15Ba1.44Sr0.56Ca2Cu3O8,128.7
1364,Y1Ba2Cu4O8.043,80.0
