,Composition,Energy
432,Si1Ga1Sb2Al6,0.4004247300000003
433,S1As1C2Si6,2.1395683862500015
434,N1S1Sb2Ga6,0.20611612625000006
435,O1S1Ge2Al6,0.06104369125000062
436,Al1P1C2Ge6,1.7978952150000005
437,Si1Sb1O2Ge6,1.0596306949999998
438,N1Ga1Al2Ge6,0.6877444249999989
439,P1Ge1Sb2N6,0.9417535249999979
440,Ga1Ge1Sb2C6,2.4609752500000015
441,O1Sn1C2Al6,1.4253740950000016
442,Al1Sn1Ga2P6,0.8109532550000011
443,Ga1As1Ge2Al6,0.631163875
444,Si1Ge1Al2N6,0.9116974499999998
445,Ga1Ge1Sn2O6,-1.2172322899999997
446,Al1S1O2Ga6,0.5858122212500003
447,Ga1Sn1C2O6,0.8645587349999999
448,P1S1Ga2Al6,0.45015401624999996
449,Al1P1O2Ge6,0.916333195
450,P1Sb1Si2O6,-0.7473286000000001
451,Ga1As1O2Sn6,0.8041536049999998
452,O1Sn1As2C6,3.137777845000001
453,Al1S1Si2Sn6,0.7418215112500001
454,Si1Ge1Sn2Ga6,0.3261788700000004
455,Ge1Sb1Si2Sn6,0.8963591849999993
456,N1Sb1Ga2O6,0.11766260000000059
457,O1Al1Si2P6,0.9231781000000006
458,N1Ge1Al2Ga6,0.45626022500000046
459,P1Sb1Ga2S6,0.29483764750000035
460,N1P1Sb2Ge6,0.5268782999999999
461,Ga1Sb1S2Si6,1.2764865975000013
462,As1Sb1P2Al6,0.9047221999999998
463,P1As1Ga2Ge6,0.6070939600000003
464,Si1Ge1N2S6,1.4785244174999987
465,C1O1Si2Ge6,0.5944013700000006
466,Al1Ga1Sn2P6,0.5680863500000001
467,O1Ge1C2P6,2.06680187
468,S1As1Ga2C6,2.448379986250001
469,N1As1Sn2Sb6,0.49228747999999956
470,C1As1Al2Sn6,0.7050506950000006
471,C1Si1P2N6,1.7885026499999974
472,N1Al1Ga2P6,0.8560885850000005
473,N1Ge1Sn2Ga6,0.25814199500000046
474,Al1Sb1Ge2As6,0.824366735000001
475,C1P1Al2As6,0.8036015250000019
476,N1Sn1S2C6,3.280667882499999
477,C1Si1Sb2As6,0.7726962500000013
478,S1Sb1P2Si6,1.3018009162500008
479,Al1Si1O2As6,0.9953407200000001
480,O1Sn1Sb2Al6,0.15643626500000068
481,Ge1Sb1S2C6,2.9992930775000004
482,C1P1S2N6,2.2070137874999984
483,Al1Ga1Sb2Sn6,0.38971725000000035
484,C1Sb1O2Ga6,0.739673065000001
485,N1O1C2Sn6,1.234496335
486,Al1Ge1Sn2N6,1.037924129999999
487,Ge1As1P2Ga6,0.5491991850000005
488,C1Ge1Al2Sb6,0.8099711600000014
489,P1As1Ga2Si6,0.8077448800000013
490,Si1As1C2S6,1.834742042499999
491,N1Si1Sb2As6,0.6872264250000001
492,C1Si1Ga2N6,1.5600205999999985
493,Al1Sn1Ge2As6,0.7575464950000004
494,S1Sb1As2Ge6,0.8603285562500005
495,Si1Ga1As2Sn6,0.55872368
496,C1N1S2As6,1.1244997674999992
497,Ga1As1C2Ge6,1.9392553350000008
498,C1Al1S2Sn6,0.7159934925000002
499,Al1S1O2Ge6,1.0132002012500003
500,Si1S1N2As6,1.912034211249999
501,P1As1Sn2Sb6,0.5383509799999991
502,Al1Si1S2Ge6,0.6781813524999997
503,C1Si1As2P6,0.9830112100000008
504,O1Si1C2S6,1.9841633275
505,P1S1Al2As6,0.7173254062500007
506,P1As1Sb2Ge6,0.5361301300000001
507,S1As1Sn2O6,-0.62596498375
508,Ge1Sn1Al2O6,-1.002340164999999
509,N1S1Al2Si6,0.6226503762500016
510,N1Ga1Ge2C6,2.834756685
511,P1Ga1Ge2Al6,0.5234113450000002
512,C1Ga1Sn2S6,0.5062648275000001
513,Si1Ga1P2Sn6,0.7140729199999996
514,Ga1Ge1C2As6,2.034961510000001
515,O1Sn1Si2Ga6,0.3939992349999997
516,P1Sb1Si2O6,-0.7473246000000003
517,P1S1N2Ge6,1.6115223862499994
518,Si1Ga1Ge2P6,0.7664272099999998
519,Ge1Sn1C2Ga6,1.6663549750000015
520,P1Sb1Ga2S6,0.29464184750000016
521,N1Ga1Al2O6,-0.11629971499999954
522,C1Al1Ga2Sb6,0.7129771700000006
523,Si1S1P2O6,-0.2027235787500011
524,C1Ge1O2Sb6,1.15929492
525,O1Sb1As2Ga6,0.23764638500000004
526,Ga1As1Sb2P6,0.8483605750000003
527,P1As1Sb2Si6,0.7401043500000007
528,As1Sb1C2Sn6,1.8534644599999992
529,Al1As1Ge2Ga6,0.5022124249999997
530,Al1P1C2O6,0.03861707499999909
531,As1Sn1Si2S6,0.6866641375
532,O1As1Sn2Ga6,0.03299518500000076
533,O1Ga1Sb2N6,2.0295052599999983
534,O1Ge1P2N6,2.5469638199999984
535,N1Ga1Sn2Al6,0.15880837500000028
536,As1Sn1Ga2O6,-0.8727040099999996
537,C1P1As2Si6,0.7871338850000015
538,C1S1O2Al6,0.5971411212499994
539,N1Ge1Si2Al6,0.4156685650000007
540,C1S1O2P6,1.4115480112499994
541,O1Ge1Sb2As6,0.4894554200000002
542,C1Al1Sn2Ga6,0.34836855000000144
543,O1Ga1Si2Sn6,0.46659450999999946
544,Ga1Sn1As2Ge6,0.8536471849999991
545,O1Ge1S2Sb6,0.5753793924999997
546,N1Al1O2Sn6,0.7788082850000002
547,N1O1S2Ga6,0.10480802750000037
548,N1P1Sb2O6,-0.28181974000000026
549,As1Sn1S2Al6,0.7136476725000002
550,Ga1Ge1S2O6,-0.14925471749999986
551,N1Sb1Ga2Ge6,0.6676777400000006
552,O1P1Al2N6,1.6878711349999975
553,Ge1Sn1O2Al6,0.9965069150000009
554,O1Ge1S2Sb6,0.5753613924999996
555,Al1Sn1Sb2As6,0.6971382050000002
556,Ga1Sn1C2Ge6,2.0461453750000005
557,C1P1Ge2As6,0.8510184650000013
558,O1Sb1Ge2Al6,0.2980704950000003
559,C1N1Sn2As6,0.8417175949999993
560,Al1Sb1N2P6,2.2008170449999995
561,Ga1Ge1As2S6,0.6331382774999994
562,O1As1Ga2Sb6,0.2970242050000003
563,Al1P1Si2Sb6,0.8454797450000008
564,Al1Ga1Si2Sn6,0.7243263800000008
565,O1Ga1Sn2As6,0.3904300599999999
566,N1Ge1As2Sb6,0.7573612249999997
567,Al1S1Si2O6,-0.7551387187500005
568,O1Si1N2C6,3.889391989999999
569,S1Sn1P2N6,1.8206901262499984
570,Ge1Sn1P2C6,2.9647251249999997
571,Al1As1Sn2Si6,0.8032869550000001
572,S1Sn1Ga2Sb6,0.6359525362500008
573,C1Ge1N2P6,2.0457552299999997
574,O1Ge1Ga2Sn6,0.1949526900000002
575,C1Sn1S2Al6,0.5619938675000007
576,As1Sb1S2P6,1.4521939025000008
577,O1Sb1Sn2C6,2.831264565
578,N1Al1Sn2Sb6,0.505700135
579,O1As1S2Ga6,0.1423542575000006
580,O1As1S2Sn6,0.20828762749999968
581,C1Sb1Ga2Al6,0.5267757450000005
582,Si1As1Ga2N6,1.1326431049999974
583,O1Si1Al2C6,2.4842453600000005
584,O1Sb1Si2Ge6,0.7364397550000007
585,Ge1Sn1N2P6,2.120341775
586,Al1Ga1Sn2S6,-0.16767741250000015
587,N1Sn1As2Ga6,0.3937333300000006
588,O1P1N2Al6,0.898483474999999
589,P1S1Ge2O6,-0.55510204375
590,Si1Sb1As2O6,-0.792548415000001
591,P1Ga1Ge2Sn6,0.5480727549999997
592,N1Ge1O2Si6,1.1479656849999997
593,P1S1As2C6,2.305061566249999
594,S1Ga1As2N6,1.4732287912499977
595,S1Ga1Sn2Ge6,0.5428900012499994
596,C1Ga1S2As6,1.0794168425000001
597,Ga1Ge1Sn2As6,0.5206593000000005
598,Sn1Sb1C2Al6,2.1078402900000013
599,As1Sb1S2O6,0.008565192499999342
600,C1Sb1As2Sn6,0.7582796649999999
601,O1As1Si2Al6,0.26659615500000056
602,O1Al1Ga2As6,0.4911010800000014
603,N1Ge1Sn2Ga6,0.25793269500000093
