,target,mean,std,epistemic,aleatoric
38,7.0,6.750246666680002,5.584738897475515,5.584738897475516,
39,16.9,22.142100000000028,7.2017738502398,7.2017738502398,
40,3.6,4.113961249999999,2.458599594770301,2.4585934174655004,0.005511351921181497
41,73.8,68.94089999999994,16.74369443074032,16.74369443074033,
42,1.07,2.299625192310001,1.4615234247387652,1.4615234247387645,4.097141946812725e-08
43,26.2,25.293750000000017,14.23291689842595,14.232916898425952,
44,6.9,15.688119166666652,11.531999862934294,11.531985268270398,0.0183469646282486
45,1.53,1.9018999999999915,1.9160416592548395,1.8878004767453676,0.32775753233144894
46,38.0,37.20100833425009,1.1644124423536382,1.1564352539689982,0.1360655698022968
47,6.2,4.0131,1.2618557851434518,1.2618557851434524,
48,95.9,63.855833333349935,27.567519170110213,27.56751917011021,3.5985610122975307e-07
49,22.4,17.76860476186499,7.029078381081371,7.029078381081371,3.625608998714816e-08
50,1.84,2.642389999985002,2.248508216313575,2.2485082163135743,4.098496597848853e-08
51,10.6,11.179810000000007,1.7375621956925889,1.73756219569259,
52,13.3,13.937011111579148,2.9392590035621056,2.935044667678838,0.15734131291850692
53,2.3825,5.495883333324992,3.821821553592823,3.821821553592823,1.4562025879094052e-08
54,1.5325,2.4846040909100027,3.2560503165115,3.2560503165115,
55,7.4,7.661875000002507,0.6250600512875372,0.6243928147883704,0.028873526910204665
56,29.2,20.278962500000002,12.834325589209737,12.834325589209735,2.6073200080513243e-07
57,2.5,2.5593483333349996,0.6159512230891329,0.6159512230891331,
58,6.0,5.265492549035831,2.4110199043563565,2.410714354077407,0.03838335899429512
59,34.9,25.498174999999982,12.514612770452612,12.513676330094832,0.15309310892365338
60,89.0,85.11306666674994,7.087177173649695,7.087177173649722,
61,5.855,4.163627380959993,1.7656656012078726,1.7656656012078733,
62,57.5,73.1964,16.127016433302245,16.127016433302245,
63,12.2,11.960250000000004,1.6652106285691688,1.6652106285691712,
64,2.58,2.586511666684999,0.9643715299077886,0.9643715299077887,
65,82.0,72.337125,16.423050488851786,16.423050488851786,
66,92.5,68.61499999995,17.081748056553646,17.08174805655366,
67,3.67,3.8156025000033402,0.4138725253848889,0.413864156680828,0.002631935282747843
68,24.5,21.900583333349996,8.240942611857983,8.240942611857982,1.5621364243004175e-07
69,2.13,7.396091031745667,1.6377107534715167,1.6371511570937416,0.04280888766209809
70,25.9,20.532510256516662,8.195493126402674,8.188931285475952,0.32789020520087486
71,8.905,8.518368333333331,4.670992717042485,4.670961354462929,0.01711688574976727
72,1.92,2.011856538460003,0.2088035004858244,0.20880350048582502,
73,23.5,17.46178333310002,12.985043262626057,12.985043262626057,
74,6.0,6.38971249999999,0.873991094330378,0.8739910943303782,
75,15.9,24.601133333300016,6.58263216047991,6.582632160479911,
76,10.4,11.550924999999964,1.0950457841458858,1.095045784145889,
77,32.0,32.6555,14.377916043363154,14.377916043363154,
78,32.0,43.34075000000003,10.525003654987405,10.525003654987408,
79,32.0,28.4298,7.961470967101495,7.961470967101495,
80,6.79,5.796981666665006,1.2599593406999992,1.2599593406999998,
81,31.65,29.521875,6.100320123516047,6.100320123516045,1.3513307629531185e-07
82,56.0,42.7892,16.787018939049332,16.778586572175886,0.5320126878186344
83,5.3,4.2555926514300015,6.311519269273139,6.311269814102875,0.0561143475414509
84,3.0,2.9630391666650007,1.4116706191341324,1.4116706191341326,
85,30.5,26.82650000000001,5.474618502690335,5.474618502690334,1.066240299940009e-07
86,2.0,2.7070000000000016,1.7771868922541565,1.7771868922541538,9.547796214413648e-08
87,2.1,2.7226999999983277,1.423429017664116,1.4207135292581399,0.08788194417006853
88,1.02,3.6833879166649997,2.4022374457598525,2.402237445759853,
89,34.0,32.513,2.3918258715884515,2.391825871588453,
90,2.9,3.82664166667499,1.5038924632566777,1.5038841514692018,0.0049999999996921925
91,8.5,13.802499999999966,4.971965783269381,4.971965783269383,
92,32.4,31.69939166666498,3.506750088837368,3.506672113352049,0.023385358666509926
93,32.0,30.24050000000001,5.418423179302227,5.418423179302224,1.5531556869501333e-07
94,5.56,5.626531111111656,1.6053250725863968,1.60505353782707,0.02952506364643825
95,3.2,2.9412750000000063,1.144664142609063,1.1446641426090631,
96,8.99,8.807369999999986,1.3223228796705782,1.3221809050202973,0.01937659670835244
97,29.0,18.89684285722168,11.282213973517258,11.282213953820575,0.0006666666380500758
98,92.7,88.44375,4.1684647578575476,4.168464757857541,2.3360154559928684e-07
99,19.8,16.914965476190478,3.852150945838243,3.848938211537634,0.15729447952152983
100,6.1,8.24795333333333,1.6010319831769806,1.599777946410779,0.06335561011722046
101,2.68,3.7444999999983306,8.623569767084724,8.62349284165064,0.036424411839577626
102,1.968,2.0516850000000004,1.152325542446666,1.1523255424466663,
103,12.0,10.26136666666501,2.7284311159453747,2.728431115945375,
104,3.8,3.8479999999999905,1.6398768246426445,1.6398768246426454,
105,2.45,2.4448643452187424,0.534171726756785,0.5253521934659873,0.09666698757487614
106,4.91,4.432916666669992,1.2706164268477906,1.27061642684779,4.069954241439004e-08
107,75.1,71.67291666670015,14.922789566215155,14.922789566215165,
108,23.0,60.76550000000008,13.599814695428309,13.599814695428304,3.7320790422681786e-07
109,1.4,1.9208516666666637,1.5873880494900752,1.587388014491981,0.0003333333339372763
110,102.0,88.26915000000004,18.37120893619954,18.36866252010466,0.3058676184236839
111,2.73,5.568749500000007,3.6570349402076747,3.6568385326535453,0.03790118731672091
112,8.72,10.878216666600006,7.7845917816545525,7.7845917816545525,9.911232679078514e-08
113,16.6,17.606400000000015,0.5555047614556125,0.5521990744085404,0.060512165902470494
114,29.0,23.660386904799978,3.734200848946492,3.734200848946494,
115,1.89,4.308147857144997,5.994496555394067,5.9944965553940674,
116,16.0,15.80350000000002,1.0454844570817234,1.0454844570817243,
117,2.78,2.784862500000003,0.5924699463632793,0.5924699463632783,3.370101117461515e-08
118,2.8,3.5991083332700042,1.5141530441891713,1.5141530441891713,1.1780402288468106e-08
119,11.24,9.989174999999989,2.4971752430247043,2.4971752430247065,
120,3.19,3.9769500000400053,1.791598317415954,1.7915958056904677,0.0030000000002318714
121,3.0,17.351255000000013,9.975713041054993,9.975713041054993,
122,34.0,30.966433333350015,8.61146469352593,8.611464693525935,
123,20.2,17.89754166665001,3.6427082604061853,3.642708260406186,
124,26.0,30.62565,11.00776528535651,11.00776528535651,5.3974301446303226e-08
125,3.7,6.808908333366673,8.228085209333857,8.228064784683424,0.018333333333511594
126,10.0,44.77542857144999,21.09477670915495,21.094776709154953,
127,1.48,1.5998375000000005,0.46902312559590176,0.4690231255959021,
128,26.0,21.37434999995,9.357197937593329,9.357197937593329,
129,13.7,11.484883333334999,3.4083663670341346,3.4082765134198665,0.0247487373411881
130,2.52,2.996898333335001,1.0171733399706981,1.0088482945046413,0.1298719454779289
131,6.5,15.193875000135003,7.675874224488919,7.67587422448892,
132,10.6,10.473325000000024,1.6010887918459493,1.6010185256188387,0.015000000000038994
133,86.0,78.42500000000005,12.874112590776514,12.874112590776523,
134,2.3,2.128992857139523,1.383060986353984,1.3825362014103946,0.03809650593128063
135,82.0,80.06037499999998,6.8538909011141405,6.853890901114171,
136,26.0,20.74560833340001,6.349383688738749,6.34938368873875,
137,28.6,21.485500000000034,12.076756176639417,12.076756176639416,2.053118306356649e-07
138,16.0,16.196500000000054,1.6575710392009786,1.6575710392009817,
139,2.75,3.0098461666699996,1.7251909765833566,1.7247034254284517,0.04101219330883098
140,30.0,25.719549999999998,11.574603224193048,11.57460322419305,
141,25.0,26.945249999999998,11.739400109779883,11.739400109779883,5.331201499700045e-08
142,5.55,16.68840833339999,6.458665508242659,6.458665508242661,
143,3.9,3.6710249999999944,1.302549643727654,1.3025496437276542,
144,4.68,5.7450499999999955,3.4357667262926737,3.4357667262926928,
145,7.375,6.6091083333333165,1.4411303711314476,1.439445484258792,0.06966666666660475
146,90.0,92.20958333333336,11.417380201242148,11.41730319849589,0.0419324853987958
147,8.3,7.156108333333334,1.3558502946849311,1.3528669996786225,0.08989384171219235
148,3.05,2.748497181819997,1.4400712873223258,1.4400712873223274,
149,3.45,3.0833374999999994,0.8524411005129641,0.8524411005129643,
150,53.5,68.7115,16.896766488000022,16.896766488000008,6.450533513292639e-07
151,88.0,79.1725,16.310524018252767,16.31052401825277,
152,11.7,13.093780952380955,4.925550342914935,4.92542651919699,0.03492541453521903
153,7.01,5.673250000000003,0.9941835532234455,0.9941835532234459,
154,4.12,7.842349999999995,2.623859057285649,2.623835999543405,0.010999999999847495
155,4.33,3.382766666670008,1.106310741457512,1.106310741457512,
156,1.01,1.570194999999999,0.3433834073961753,0.3433834073961755,
157,13.7,12.003604166850007,3.8132826300443727,3.813282630044374,
158,17.3,16.72505000000002,2.4180576911022613,2.4180576911022627,
159,1.35,2.694054027774998,2.479652554004894,2.479599101194686,0.01628145993141594
160,69.7,70.61263333334992,15.197716526562143,15.197716526562152,
161,10.4,11.50422499999997,1.4816878127242883,1.4816878127242896,
162,3.0,4.503387619035003,3.768234228618323,3.7682342286183204,1.491493839893892e-07
163,72.5,71.77725000000004,13.80056321088008,13.800563210880076,3.465280974805029e-07
164,5.1,7.6716051666875025,4.592792048967115,4.591547446976075,0.10691514028910098
165,14.0,55.84822857142858,14.031259204434951,13.950875611476622,1.499768160465924
166,84.0,71.28049999999999,16.10311987628488,16.10311987628488,6.756653814765593e-08
167,11.0,15.772883333349997,14.945170047288983,14.945170047289002,
168,5.4,8.259237666665003,4.946904679623211,4.946807597762219,0.030991934434776464
169,1.71,1.9977666666649938,1.2644492481359557,1.2644492481359555,1.2731557704981463e-08
170,1.61,3.4227550000033333,2.1972987373957245,2.1972937438850546,0.004684489774220792
171,2.2,2.867949999999999,1.7439638893910605,1.7439638893910607,
172,12.3,9.475124999955005,5.6003312722693295,5.6003312722693295,
173,71.9,70.69149999999999,19.228784814373896,19.22878481437393,
174,13.9,11.744337500000007,1.009192529249802,1.0081692404272298,0.04543504979632933
175,9.079,8.895079999999979,0.4818276388923718,0.4818276388923729,
176,18.1,18.006509999983347,0.5217162787018614,0.5190162271775624,0.05300972919085093
177,26.0,25.448149999999995,5.277036675777524,5.277036675777528,
178,2.9725,2.7138199999999997,0.4586662049900763,0.45866620499007665,
179,24.0,42.23150000000001,16.275283645761768,16.275283645761768,
180,8.2,7.613921874988749,1.7914900096825324,1.787036699500379,0.1262390170712359
181,2.93,5.7451,6.832770008569012,6.832770008569012,2.3442704562175683e-08
182,57.7,87.91925000000003,3.6507008830486543,3.6507008830486463,2.4314019744838644e-07
183,135.4,134.0454999999999,5.871718636825948,5.871718636825984,
184,9.3,13.241219999999998,6.84268970446564,6.842689704465642,
185,3.9,3.745233333365,2.079703217646766,2.0797032176467662,
186,3.005,2.803882142854998,1.3544785639550017,1.3544785639550019,
187,6.3,5.818174999989997,0.5166524371320189,0.4897355059564864,0.1645869830818921
188,3.0,6.048612499999998,3.0771613285951442,3.0771613285951487,
189,36.6,35.144358333600074,2.1492433695196644,2.1486273959028472,0.051452648133885566
190,1.25,2.280290833334998,1.5478292482705656,1.5477422590831535,0.016409791284471183
191,3.56,3.2106083333349984,0.8098178152000363,0.8098178152000369,
192,2.68,2.4930366666649952,1.916418073957746,1.9164180739577459,3.3018767544866114e-08
193,8.9,8.8874416666675,0.4158805710483672,0.4148770526544951,0.028873526910221277
194,18.0,24.680833333350073,2.7478106184181614,2.7478106184181597,1.0254770835688861e-07
195,1.58,2.3175599999999967,0.761095576389722,0.7610955763897223,
196,5.4,4.374872833329993,1.9817986267528527,1.9817986267528547,
197,30.0,31.201287499999992,4.495462003353403,4.495462003353404,
198,21.0,18.24520250000498,5.421837548450945,5.421837548450943,1.3992817179642299e-07
199,70.0,81.11366666665002,8.595929391912307,8.595929391912312,
200,3.0,7.847070833329991,2.988777498799671,2.988777498799671,
201,38.6,36.55060151516668,3.010098072545366,3.0097418430651035,0.04630814663102002
202,9.6,8.762624999999991,0.8602486468312363,0.8602486468312381,
203,68.2,59.770500000000126,23.955654442114202,23.9556544421142,3.0843603961612595e-07
204,9.61,8.176800000000002,1.3384477053661334,1.3384477053661337,
205,91.5,87.1265,5.371289393618762,5.371289393618756,2.4314019744838644e-07
206,35.3,68.55574999999995,17.602265605242376,17.602265605242394,
207,2.5,3.6513666666508438,2.1439435514196705,2.1435870622253352,0.03909550273554349
208,4.14,4.247251666664993,1.058788496612956,1.0587884966129553,3.8281776245430496e-08
209,18.0,17.55560833333337,1.2792253534573361,1.2792079817150948,0.0066666666663334545
210,10.6,10.68674999999997,1.6794668610903383,1.6794668610903394,
211,3.3,4.120956249999988,3.1855191018782123,3.1849176363510754,0.06189990380325305
212,5.52,4.856785000000007,0.8897542125637495,0.8897542125637495,9.424321830774484e-09
213,20.5,24.030600000000014,6.158225770463425,6.158225770463428,
214,1.65,4.115115347219995,2.93916472941478,2.93916472941478,
215,3.5,2.352148333329997,1.0178482749295237,1.0178482749295241,
216,15.4,14.590855952380926,1.2568741411262312,1.2556054556055987,0.056458360632047434
217,5.325,3.9643749999983298,2.7504376921264826,2.748562156624006,0.1015557455018863
218,16.4,9.627329166667487,6.069767016451947,6.069693783060214,0.029816335927844117
219,9.52,9.323689999999997,1.6820941334836055,1.682094133483607,
220,34.0,33.51422954539999,6.202739543416078,6.200340441738465,0.17249999999985988
221,4.8,4.525150000000007,1.1003857302339994,1.100385730234,
222,4.5,7.10774745833334,4.419265637236464,4.41883536632462,0.06166666666661406
223,82.0,58.72593333335002,25.818486658818205,25.818486658818205,1.180111758305033e-07
224,12.8,19.474249999999994,3.607206251034205,3.607206251034206,
225,2.8,2.860326666665001,0.8811477565352654,0.8811477565352656,
226,1.24,2.5591326923175006,3.3266922979558045,3.3265912617959037,0.02592724863170505
227,50.6,52.279166666700014,24.648622890890024,24.648622890890024,
228,5.1,5.596198809521668,2.3322809271275595,2.332218919169442,0.017006943026554696
229,22.0,21.65630000001499,6.328159560343395,6.328159560343397,
230,1.84,4.899835833353337,3.081528029922168,3.081516958104381,0.008260515184842419
231,32.0,33.981500000000004,14.654334094389936,14.654334094389936,4.6169559314339364e-08
232,1.27,4.314569166654999,6.316348164050461,6.316344364385434,0.00692820323035461
233,17.45,6.180038333330003,4.420316899048029,4.418017678553309,0.14255272708722538
234,37.0,41.303250000000034,9.753045777473794,9.753045777473794,9.830249847454216e-08
235,73.0,66.3219625000001,21.104612006143057,21.104612006143057,2.2238204605791127e-07
236,34.0,28.4298,7.961470967101495,7.961470967101495,
237,8.5,7.877975000000012,0.9252899677261278,0.9252899677261287,
238,1.49,1.4276899999999995,0.20902905037338287,0.20902905037338312,
239,21.96,33.655719166649995,32.628894283307815,32.6287410445343,0.10000000000064468
240,32.2,29.18135,8.81919059083656,8.819190590836563,
241,2.05,2.1588499999999966,1.1370186574986352,1.1329531885740038,0.09606508210581421
242,50.0,53.95,10.014863953144829,10.014863953144829,1.1680077279964342e-07
243,18.54,18.354419047619032,0.4042880227659412,0.3613982393954831,0.18121842597771154
244,81.8,81.24766666664988,8.733946785051256,8.733946785051277,
245,36.7,27.816100000000002,3.156548873374211,3.1333500905580274,0.381992146516132
246,3.45,3.2976999999999976,0.7255233834963764,0.7255233834963771,
247,21.05,17.232749999999964,2.0518625532674246,2.051862553267431,
248,13.0,48.436249999999994,16.393042683940678,16.393042683940678,1.3113021850585939e-07
249,8.3,7.453799999999994,1.5313069777154655,1.5313069777154664,
250,91.0,72.38625,20.739488432396247,20.739488432396243,3.7814907850174666e-07
251,7.0,3.4842764999999973,1.9684366744271535,1.9675819957449885,0.05800026939592401
252,1.19,1.5875861111100011,0.2698182836002256,0.26981828360022614,
253,17.0,16.241281250000046,0.6297810561688169,0.6297810561688453,
254,4.4,2.8589258333366656,1.5564741939068596,1.555798680445446,0.04585174175773376
255,76.0,65.06975000000003,15.06312708030763,15.063127080307614,7.01210077755582e-07
256,62.0,66.61149999999999,14.833311085189326,14.833311085189335,
257,3.5,18.29112499999997,9.280389908801064,9.280389908801066,
258,13.5,30.999249999999993,12.81897078308162,12.81897078308162,1.1557769435444662e-07
259,82.0,73.34400000000001,18.0717511326379,18.0717511326379,4.76837158203125e-08
260,3.2,3.935733333339992,0.7130930405094547,0.7130930405094545,1.219712610821791e-08
261,8.08,7.909600000000012,1.280858048340988,1.2808580483409884,
262,29.2,28.242209999999986,8.961268931122424,8.96076198411162,0.09531799410385083
263,2.2,3.785830416670003,2.646730624783364,2.6467306247833617,9.935287067791381e-08
264,4.9,3.449086666665003,2.1974796197373756,2.1974796197373783,
265,9.2,8.015970277775013,2.9224383585970166,2.9207918378068687,0.09808669634562528
266,89.0,84.84662499999992,3.001972973629805,3.0019729736298073,
267,26.0,38.32309166666666,21.043613585438806,21.041660639205432,0.28668846816271526
268,34.3,32.846277272666654,1.5005503817039778,1.5003689558197173,0.02333333333247413
269,88.5,91.36145000000006,1.2530706125346731,1.2530706125345115,6.361801178038756e-07
270,85.0,78.80799999999991,22.509820323583423,22.50982032358342,1.7047345216363778e-07
271,7.212999999999999,7.186209999999994,0.6328723298581723,0.632872329858173,
272,7.9,5.568870833349996,3.359399806802577,3.3592137565128533,0.03535533905927354
273,63.0,62.162525,12.886521378920449,12.886521378920456,
274,10.9,10.401973809518935,0.8027625250097925,0.8009350383962659,0.0541362709213489
275,3.98,4.686949999990015,3.8037111523926463,3.8037111523926463,
276,2.95,2.951775000000002,0.4000427781812771,0.40004277818127726,
277,5.9,5.611020833333328,0.6588081723077243,0.6187356588546788,0.2262617783920001
278,7.38,7.311138888890006,0.6209258239598087,0.6194274057223269,0.04311111109998422
279,82.4,77.15554999999998,14.411181195429643,14.411181195429647,
280,12.2,22.635764166649963,10.268566529954846,10.26856652995485,
281,2.24,3.100247500000001,2.272595144326108,2.272595144326108,
282,6.3,10.337968452380006,11.791407333072714,11.791271275850233,0.05664445030330385
283,12.85,12.309000000000001,3.8613846609732905,3.8600238916934524,0.10250392946394171
284,36.6,49.58225,14.74294462403982,14.742944624039824,
285,61.1,54.2532124999999,14.940715468514515,14.94071546851452,
286,1.5,1.4726055555500026,0.22584471332097356,0.22584471332097425,
287,1.92,3.1334716666699993,2.1164031870851017,2.1164031870851017,
288,6.44,6.610006250000002,0.5713857401296505,0.5713857401296528,
289,13.7,26.309100000000054,4.876408995356862,4.845455648336632,0.5485656296196068
290,90.36,89.72042499999992,3.744529761115687,3.744529761115702,
291,38.2,31.93656666669999,11.61261078843319,11.612610788433184,3.9035354447443347e-07
292,8.2,6.3958375000000025,1.5604852265701668,1.5604852265701683,
293,45.0,53.259699999999974,16.388067119401295,16.3880671194013,
294,10.7,9.97120624999998,1.8398358999409123,1.8374104713628598,0.0944399197241298
295,31.95,31.64912500008333,2.920407351100947,2.8911781706460093,0.4121503147450508
296,42.0,51.7042,20.456021005073314,20.455776576801007,0.09999999999957572
297,20.175,19.953550000000007,3.3339020527753567,3.333902052775358,
298,29.0,36.24325000000001,33.39343374171784,33.39321967387241,0.11956954043693285
299,8.8,13.638566666685026,8.002591292208937,8.002591292208942,
300,58.0,31.514499999999998,18.091996566161512,18.091996566161512,1.870199619500307e-07
301,6.4,5.975981666685003,2.337175220334317,2.3371752203343203,
302,76.0,43.82735,24.572276786604434,24.57227678660444,
303,2.92,3.3284249999999975,2.434579048701144,2.434579048701238,
304,86.3,73.98183333335015,15.817538015160242,15.817538015160233,4.931001157747849e-07
305,1.36,2.063293333330002,1.5386920262660964,1.5385508284404739,0.02084466358560358
306,14.9,15.393700000000013,6.580213773883008,6.580213773883008,
307,2.28,3.672920833333328,1.8568756655159973,1.8568726736301466,0.0033333333328496475
308,29.0,28.217675000399996,7.144875799924814,7.144875799924817,
309,32.85,29.276109999999996,8.432556257173756,8.432556257173756,
310,35.0,39.74941666669999,12.37652677203833,12.376526772038334,
311,2.93,4.962392500001673,2.8495951399266963,2.849595103981044,0.0004526158536717943
312,21.9,17.35674999999998,11.794362718582995,11.794362718582995,
313,80.6,78.53099999999996,12.90780922542644,12.907809225426446,
314,14.4,40.55583333335003,17.66705846659759,17.66705846659758,6.221765685415215e-07
315,11.2,11.920106250000002,1.986777116091095,1.9867558818393487,0.009185586535413402
316,2.8,2.6363741666649925,0.5585505752730809,0.5585020659208783,0.007361215932207564
317,13.2,12.435591666699985,1.715040904050079,1.7150409040500807,
318,30.31,27.362825000000008,7.3313917603941325,7.33139176039413,1.8093102581950218e-07
319,4.2,4.375583333330008,2.9236369224236594,2.923636922423643,3.082758191699258e-07
320,88.7,86.07214999999988,7.895719655453798,7.895719655453809,
321,5.1,48.7001,17.15731089040471,17.157310890404712,
322,8.8,7.454938857139009,3.2922035802689447,3.291983401148571,0.0380749326715704
323,5.0,5.272566666666654,1.7884184341355152,1.7884094565967321,0.005666666666473926
324,59.62600000000001,57.00791666639986,10.493497846155666,10.493497846155663,2.697398304697218e-07
325,44.0,50.49400000000001,20.104232489702248,20.104232489702248,7.725644944200349e-08
326,3.26,4.43042500000001,1.0423582370638849,1.0423582370638864,
327,16.2,16.864977777862503,2.946633824567614,2.93214234003064,0.2918770184266092
328,37.75,35.931250000000034,3.8827130897731266,3.8827130897731243,1.1920928955078125e-07
329,8.7,9.09699000000248,0.5481633910008452,0.5473831360914546,0.02923705792704862
330,16.9,8.512620833334974,7.096771003517963,7.096771003517959,2.7191455049511706e-07
331,11.303,11.52367500000001,10.849100117953316,10.849100117953316,
332,3.236666667,4.493337500000011,0.3491423668701498,0.34914236687014955,1.4600096599955428e-08
333,60.0,44.721749999999986,25.905276285681683,25.905276285681683,
334,11.8,8.783965833334978,4.203377521583644,4.203377045775773,0.0019999999995485842
335,17.2,26.247249999999998,5.7716228166348715,5.771622816634871,9.156639275394211e-08
336,12.73333333,13.33675,1.5279396053182135,1.5278291584794337,0.018371173070986346
337,5.54,5.651446249999985,1.2163818847759735,1.2057668431017872,0.1603471536619846
338,8.1,7.566049999999991,1.0579971160169555,1.0579971160169583,
339,5.84,4.487043500004997,5.054228266364228,5.050695135178438,0.18894978168814724
340,28.4,26.62040000000003,11.298934854223994,11.298934854223996,
341,76.6,83.74224999999997,10.732597469275541,10.732597469275552,
342,7.11,5.667200000000004,1.0066777836030694,1.0066777836030698,
343,3.0,3.430057499975,1.3331091614385737,1.3330956122167152,0.0060104076399500874
344,1.7,2.995536025645001,2.7438905851233533,2.743888945115778,0.003000000000011307
345,7.175,5.085746666664995,2.3252999749439933,2.3232590131590016,0.09740395910843894
346,6.32,5.459399999999999,1.4372805536846178,1.4372805536846185,
347,20.8,17.75225833333336,8.050636285925684,8.050463764932148,0.052704627669494464
348,1.3,2.0237349999999994,1.3429899086646193,1.3429899086646195,
349,80.0,68.53875,21.914316916972364,21.91390108897777,0.13500000000004492
350,2.03,2.0760999999849976,0.8783380840811214,0.8783380840811209,2.7314279645418167e-08
351,3.4,6.439699999999993,4.3042915688879635,4.3042915688879635,
352,19.0,24.866041666650002,7.957995801640034,7.957995801640038,
353,18.5,18.705883333549988,3.8624388508732816,3.8615566468375477,0.0825478043322152
354,79.5,79.25313333335015,11.907683740800797,11.907683740800802,
355,1.5,3.291309999999994,2.7752018131840495,2.7752018131840495,
356,100.0,97.60324999999999,17.786198004000227,17.7853282774736,0.17589059099236384
357,65.3,62.32375000000002,19.975724603565663,19.975724603565663,
358,1.378,1.4820708333349992,0.8398337931525184,0.8396763067521595,0.016263455967303657
359,2.5,2.961883333325,0.7447996432646068,0.744799643264607,
360,5.11,4.84576821434238,0.26993745399891916,0.26807941964083554,0.03161730280165301
361,9.5,9.070591071428582,3.168210703433197,2.359085418327625,2.1147754136982604
362,6.0,11.536237321429997,14.346241871198533,14.345560718554799,0.13979805859689534
363,4.3,11.519200000000005,7.344535408043179,7.344535408043175,2.514016235943215e-07
364,30.82,29.44997499990001,3.827372755127932,3.827372755127937,
365,7.39,7.666310000000018,2.1103306219405336,2.1103306219405344,
366,14.5,14.319470833333355,3.5328249793282462,3.532717110353992,0.027607114622229912
367,26.0,29.233750000000022,15.819358344683227,15.81935834468323,
368,3.8,2.845220000000001,1.4134770785548683,1.413477078554868,2.2574152659689065e-08
369,73.5,75.94200000000002,8.659384273722848,8.659384273722868,
370,7.35,7.842334722220006,1.9769860271652528,1.9763245091959791,0.05113888889995564
371,1.64,3.759394999999998,1.1400454986424888,1.1400454986424888,
372,17.81,13.949674999999996,4.712130403123601,4.712075114053917,0.022826641355129136
373,4.9,5.107261666666671,2.460966621264043,2.453673761169879,0.1893192666429352
374,62.6,69.48049999999988,13.486388313778713,13.486388313778718,
375,20.0,57.214378571428576,13.68281446244984,13.565871040175754,1.7850923043773872
376,14.4,19.136757983560024,17.313304525915612,17.313304525915612,
377,10.5,10.698566666650006,4.0310948265793805,4.031094826579359,4.113287342439452e-07
378,5.03,5.19524285714499,1.2045085784299732,1.2045085784299736,
379,4.7,4.948100000000007,1.0676432643912268,1.067643264391227,
380,17.5,23.469333333349997,6.114072438050691,6.11407243805069,6.848052318737541e-08
381,92.0,89.5147,3.7160664566174804,3.7160664566174484,4.862803948967729e-07
